,Hour,avg_conc,metabolite,std_conc,strain,var_conc,%RSD
653,2.0,15.679990923333333,gln__L_e,1.2448359034262242,I2,1.5496164264589838,0.0793900908178326
654,2.0,21.238754869999998,glu__L_e,1.2209260972269467,I2,1.4906605348898236,0.05748576621841047
655,2.0,88.49667212666667,met__L_e,1.5130846829084248,I2,2.2894252576520886,0.01709764499101981
656,2.0,12.476076493333332,his__L_e,0.2401244280825975,I2,0.05765974096199455,0.019246790303899586
657,2.0,314.6809754,phe__L_e,4.369185144457226,I2,19.089778826545707,0.01388449091624757
658,2.0,44.68135761,tyr__L_e,1.73069382003171,I2,2.9953010986959527,0.03873413684378222
659,2.0,22.533084173333332,trp__L_e,0.9485675694279571,I2,0.8997804337704621,0.0420966593889768
660,2.0,1.468,OD600,0.015748015748023637,I3,0.00024800000000000044,0.01072753116350384
661,2.0,8.181085456666665,ipoh_e,0.13219509734203355,I3,0.017475543761269727,0.016158625654534558
662,2.0,9.021016667,glc__D_e,0.0,I3,0.0,0.0
663,2.0,0.9816046666666667,ac_e,0.040947495042092844,I3,0.001676697350222218,0.04171485368049681
664,2.0,0.0,for_e,0.0,I3,0.0,0.0
665,2.0,53.673214816666665,pyr_e,2.3844905651293775,I3,5.685795255191018,0.04442608055571404
666,2.0,249.4713154333333,lac__D_e,8.223272728494832,I3,67.62221436720684,0.03296279860556695
667,2.0,88.63589552666667,succ_e,2.4657836062692753,I3,6.080088792946312,0.027819244016409003
668,2.0,21.138641763333336,mal__L_e,0.8223688926332445,I3,0.6762905955708288,0.03890358244585559
669,2.0,0.0,akg_e,0.0,I3,0.0,0.0
670,2.0,0.0,acon__C_e,0.0,I3,0.0,0.0
671,2.0,3.0310519289999998,cit_e,0.7220106215527351,I3,0.5212993376349668,0.23820463603569464
672,2.0,0.0,icit_e,0.0,I3,0.0,0.0
673,2.0,1.5406850263333334,mev_R_e,0.02459863564473015,I3,0.0006050928755821886,0.01596603797939952
674,2.0,25.169897566666666,ip_e,0.33250990100435607,I3,0.11056283426592667,0.013210617966308692
675,2.0,0.0,dxyl5p_e,0.0,I3,0.0,0.0
676,2.0,0.0,2me4p_e,0.0,I3,0.0,0.0
677,2.0,0.0,5pmev_e,0.0,I3,0.0,0.0
678,2.0,0.6591343936666667,ex_con.id,0.048022721399616095,I3,0.0023061817706251458,0.0728572531809072
679,2.0,0.0,h2mb4p_e,0.0,I3,0.0,0.0
680,2.0,0.0,2mecdp_e,0.0,I3,0.0,0.0
681,2.0,0.0,5dpmev_e,0.0,I3,0.0,0.0
682,2.0,0.0,grdp_e,0.0,I3,0.0,0.0
683,2.0,0.0,frdp_e,0.0,I3,0.0,0.0
684,2.0,0.0,ggdp_e,0.0,I3,0.0,0.0
685,2.0,0.0,4c2me_e,0.0,I3,0.0,0.0
686,2.0,571.1981643333334,gly_e,5.707403035825583,I3,32.574449413351076,0.009991984204793278
687,2.0,162.8937779,ala__L_e,3.4134808557110135,I3,11.651851552305592,0.020955256239477353
688,2.0,46.52796207,ser__L_e,2.918251730862606,I3,8.516193164682596,0.0627203857859104
689,2.0,307.84544196666667,pro__L_e,5.438570080300423,I3,29.578044518338945,0.01766656035430048
690,2.0,95.37597971333334,val__L_e,1.4115081372525111,I3,1.9923552215300537,0.014799409049270145
691,2.0,80.25664929999999,thr__L_e,2.1514971071433107,I3,4.628939802046035,0.026807711584133014
692,2.0,3.490244322666667,cys__L_e,0.18603837037025697,I3,0.03461027525002091,0.05330239180164822
693,2.0,419.63508470000005,leu__L_e,2.453533619884908,I3,6.019827223905541,0.0058468267057292305
694,2.0,281.05413073333335,ile__L_e,9.463184766006899,I3,89.55186591558504,0.03367032799452306
695,2.0,570.4133933666667,asn__L_e,11.17410704603291,I3,124.86066827620233,0.01958948926511285
696,2.0,0.0,asp__L_e,0.0,I3,0.0,0.0
697,2.0,31.679150126666666,gln__L_e,1.6107946796609918,I3,2.5946595000241572,0.05084715572293928
698,2.0,46.965152149999994,glu__L_e,1.2672586449265975,I3,1.605944473141196,0.026982956232722385
699,2.0,104.12162443333334,met__L_e,1.2115935489965566,I3,1.4679589279700713,0.011636329682623342
700,2.0,13.264988406666667,his__L_e,0.607108241793922,I3,0.36858041725410723,0.045767717481668045
701,2.0,334.2890742,phe__L_e,8.287320590210063,I3,68.67968256491967,0.02479088079693531
702,2.0,51.618487413333334,tyr__L_e,4.288474490306153,I3,18.391013454006618,0.08308020450049873
703,2.0,20.28976827,trp__L_e,0.7584856913720306,I3,0.5753005440161072,0.03738266900236168
704,3.0,2.6830000000000003,OD600,0.016309506430300155,WT,0.0002660000000000021,0.006078832064964649
705,3.0,0.0,ipoh_e,0.0,WT,0.0,0.0
706,3.0,8.547536667000001,glc__D_e,0.0,WT,0.0,0.0
707,3.0,1.7119900000000001,ac_e,0.006246647100645237,WT,3.902059999999955e-05,0.0036487637782026978
708,3.0,0.07908333333333334,for_e,0.00293435588654289,WT,8.61044446888891e-06,0.03710460552003654
709,3.0,407.3468102,pyr_e,28.039400186682606,WT,786.2079628289365,0.06883422058200422
710,3.0,705.5654630333333,lac__D_e,9.470202851812411,WT,89.68474205447593,0.013422146275554032
711,3.0,89.52078299333334,succ_e,2.0237928799932963,WT,4.09573762111156,0.022606961337056326
712,3.0,13.264481596666664,mal__L_e,0.11958467918749562,WT,0.014300495496376247,0.00901540541302021
713,3.0,0.0,akg_e,0.0,WT,0.0,0.0
714,3.0,1.5783877186666668,acon__C_e,0.29246266485101163,WT,0.08553441033175516,0.18529203021046542
715,3.0,9.141473102,cit_e,1.328969124557887,WT,1.7661589340281565,0.1453780052437206
716,3.0,0.0,icit_e,0.0,WT,0.0,0.0
717,3.0,0.0,mev_R_e,0.0,WT,0.0,0.0
718,3.0,0.0,ip_e,0.0,WT,0.0,0.0
719,3.0,0.26787375499999994,dxyl5p_e,0.02273673063949891,WT,0.0005169589201731284,0.08487853033418266
720,3.0,0.0,2me4p_e,0.0,WT,0.0,0.0
721,3.0,0.0,5pmev_e,0.0,WT,0.0,0.0
722,3.0,0.0,ex_con.id,0.0,WT,0.0,0.0
723,3.0,0.0,h2mb4p_e,0.0,WT,0.0,0.0
724,3.0,0.0,2mecdp_e,0.0,WT,0.0,0.0
725,3.0,0.0,5dpmev_e,0.0,WT,0.0,0.0
726,3.0,0.0,grdp_e,0.0,WT,0.0,0.0
727,3.0,0.0,frdp_e,0.0,WT,0.0,0.0
728,3.0,0.0,ggdp_e,0.0,WT,0.0,0.0
729,3.0,0.0,4c2me_e,0.0,WT,0.0,0.0
730,3.0,264.3805157333333,gly_e,7.1600200042559825,WT,51.265886461345836,0.027082252957997544
731,3.0,83.74413932666667,ala__L_e,0.9668181514582419,WT,0.9347373379891319,0.011544905222404951
732,3.0,0.0,ser__L_e,0.0,WT,0.0,0.0
733,3.0,83.35309575333333,pro__L_e,1.6309202170708745,WT,2.6599007544505087,0.019566402451292916
734,3.0,39.51066278333334,val__L_e,0.46046689249342726,WT,0.2120297590825535,0.011654243691595692
735,3.0,0.189219098,thr__L_e,0.26759621465160377,WT,0.0716077340958672,1.414213562373095
736,3.0,3.750498324,cys__L_e,0.29995515782127974,WT,0.08997309670358884,0.07997741417502356
737,3.0,252.89680139999996,leu__L_e,8.816968079931321,WT,77.73892612252781,0.034863897175139685
738,3.0,104.36525436333334,ile__L_e,5.440634519142158,WT,29.60050397088122,0.05213070721986969
739,3.0,0.0,asn__L_e,0.0,WT,0.0,0.0
740,3.0,0.0,asp__L_e,0.0,WT,0.0,0.0
741,3.0,1.452800656,gln__L_e,0.21053926299702444,WT,0.04432678126333022,0.14491958144946243
742,3.0,7.791206421666668,glu__L_e,0.1891355713855814,WT,0.03577226436335036,0.02427551795568037
743,3.0,14.775892563333334,met__L_e,0.30278938185072485,WT,0.09168140976154406,0.020492121240926087
744,3.0,4.875124068999999,his__L_e,0.199643787989243,WT,0.03985764208269381,0.040951529676698996
745,3.0,227.4623567333333,phe__L_e,7.6985362641287844,WT,59.26746061010598,0.03384532005510786
746,3.0,15.519105153333333,tyr__L_e,0.27478687084472303,WT,0.0755078243886345,0.017706360523351557
747,3.0,3.9802327129999995,trp__L_e,0.055211924808271425,WT,0.003048356641034218,0.013871531839819696
748,3.0,1.8366666666666667,OD600,0.03600308628745909,I1,0.0012962222222222246,0.01960240632711021
749,3.0,25.176231673333334,ipoh_e,1.1268505994182394,I1,1.2697922734092455,0.044758509297155843
750,3.0,8.938955,glc__D_e,0.0,I1,0.0,0.0
751,3.0,1.255623333333333,ac_e,0.08391428735455132,I1,0.007041607622222212,0.06683078047919201
752,3.0,0.02303943333333333,for_e,0.004370399225344166,I1,1.9100389388888883e-05,0.18969213183820346
753,3.0,67.59814160333333,pyr_e,5.340200131406558,I1,28.51773744347462,0.07899921513734673
754,3.0,330.84815270000007,lac__D_e,26.160707133956016,I1,684.3825977486172,0.07907164335198058
755,3.0,48.199673100000005,succ_e,1.3474924329601512,I1,1.8157358568848676,0.02795646414788965
756,3.0,27.755602313333338,mal__L_e,1.1963341229660862,I1,1.4312153337730347,0.04310243782356641
757,3.0,0.0,akg_e,0.0,I1,0.0,0.0
758,3.0,0.6306621736666667,acon__C_e,0.4573635229277189,I1,0.20918139210485406,0.7252115982612525
759,3.0,5.639358058666667,cit_e,1.5986678580969327,I1,2.5557389205122343,0.2834840138657398
760,3.0,0.0,icit_e,0.0,I1,0.0,0.0
761,3.0,6.647769780333333,mev_R_e,0.19574969947486176,I1,0.03831794484449869,0.029445920352712103
762,3.0,35.108247596666665,ip_e,1.2078208672262816,I1,1.458831247307247,0.03440276715323603
763,3.0,0.0,dxyl5p_e,0.0,I1,0.0,0.0
764,3.0,0.0,2me4p_e,0.0,I1,0.0,0.0
765,3.0,0.0,5pmev_e,0.0,I1,0.0,0.0
766,3.0,1.0042623633333332,ex_con.id,0.0614598816938517,I1,0.003777317057822247,0.06119902919577205
767,3.0,0.0,h2mb4p_e,0.0,I1,0.0,0.0
768,3.0,0.0,2mecdp_e,0.0,I1,0.0,0.0
769,3.0,0.0,5dpmev_e,0.0,I1,0.0,0.0
770,3.0,0.0,grdp_e,0.0,I1,0.0,0.0
771,3.0,0.0,frdp_e,0.0,I1,0.0,0.0
772,3.0,0.0,ggdp_e,0.0,I1,0.0,0.0
773,3.0,0.0,4c2me_e,0.0,I1,0.0,0.0
774,3.0,503.8839669666666,gly_e,14.432212131920878,I1,208.28874702076416,0.028641935600375257
775,3.0,141.667137,ala__L_e,3.213626303868462,I1,10.327394020915273,0.022684345656455683
776,3.0,44.39221411666667,ser__L_e,31.7250374064755,I1,1006.4779984422697,0.714653189478211
777,3.0,255.26996336666664,pro__L_e,6.344323358932023,I1,40.2504388826905,0.024853387665587253
778,3.0,73.75328775666667,val__L_e,2.5110893866410318,I1,6.3055699077012335,0.034047151835804784
779,3.0,0.0,thr__L_e,0.0,I1,0.0,0.0
780,3.0,3.7647942703333332,cys__L_e,0.3610473765731328,I1,0.13035520813034157,0.09590095783405604
781,3.0,348.7363812333333,leu__L_e,7.26618287488807,I1,52.79741357131666,0.020835746615224512
782,3.0,219.36599436666668,ile__L_e,11.005820323225171,I1,121.1280809871162,0.05017104111783671
783,3.0,333.2610517,asn__L_e,22.05453300453635,I1,486.40242604818314,0.06617794936442119
784,3.0,0.0,asp__L_e,0.0,I1,0.0,0.0
785,3.0,3.1535735196666663,gln__L_e,0.3807032175655457,I1,0.14493493986475922,0.12072121204448284
786,3.0,3.6496883383333327,glu__L_e,0.12105286277477793,I1,0.014653795585969217,0.033167999991489124
787,3.0,71.56839947000002,met__L_e,2.267743496742997,I1,5.142660567020155,0.03168637993215969
788,3.0,9.049209097999999,his__L_e,0.370144586859462,I1,0.1370070151813618,0.040903529010205886
789,3.0,285.40719483333334,phe__L_e,7.899748292295112,I1,62.406023081619544,0.02767886877171494
790,3.0,38.169136253333335,tyr__L_e,2.958543125647024,I1,8.752977426313263,0.07751139837199361
791,3.0,6.897412824,trp__L_e,0.46952453770276725,I1,0.22045329150499732,0.06807255846264934
792,3.0,2.0629999999999997,OD600,0.019612920911140766,I2,0.0003846666666666627,0.009506990262307693
793,3.0,28.66032454,ipoh_e,0.46624657388534546,I2,0.2173858676598229,0.016268014454428974
794,3.0,9.010033332999999,glc__D_e,0.0,I2,0.0,0.0
795,3.0,1.1296733333333335,ac_e,0.008078058072471469,I2,6.525502222222146e-05,0.0071507911483008075
796,3.0,0.0335253,for_e,0.00252858480577575,I2,6.393741119999987e-06,0.07542318206774436
797,3.0,59.30716213666667,pyr_e,7.916122832644354,I2,62.66500070151327,0.13347667545451833
798,3.0,336.91916190000006,lac__D_e,42.49117586133801,I2,1805.5000260791537,0.12611682761442247
799,3.0,74.94968317333333,succ_e,4.964839551269123,I2,24.649631769846188,0.06624230204932453
800,3.0,23.49610808333333,mal__L_e,0.5233573381169532,I2,0.27390290336086287,0.022274213936230153
801,3.0,0.0,akg_e,0.0,I2,0.0,0.0
802,3.0,1.443968267,acon__C_e,0.5058093609814066,I2,0.2558431096564189,0.350291188900072
803,3.0,7.289544743666667,cit_e,5.487903295550961,I2,30.117082581319096,0.7528458207652795
804,3.0,0.0,icit_e,0.0,I2,0.0,0.0
805,3.0,10.150395699999999,mev_R_e,0.39172253229932885,I2,0.15344654231099875,0.03859184842412881
806,3.0,50.65392033999999,ip_e,1.1970741858904783,I2,1.4329866065253514,0.02363240945331495
807,3.0,0.0,dxyl5p_e,0.0,I2,0.0,0.0
808,3.0,0.0,2me4p_e,0.0,I2,0.0,0.0
809,3.0,0.0,5pmev_e,0.0,I2,0.0,0.0
810,3.0,1.253250326,ex_con.id,0.027178313356896036,I2,0.0007386607169256335,0.021686260751785383
811,3.0,0.0,h2mb4p_e,0.0,I2,0.0,0.0
812,3.0,0.0,2mecdp_e,0.0,I2,0.0,0.0
813,3.0,0.0,5dpmev_e,0.0,I2,0.0,0.0
814,3.0,0.0,grdp_e,0.0,I2,0.0,0.0
815,3.0,0.0,frdp_e,0.0,I2,0.0,0.0
816,3.0,0.0,ggdp_e,0.0,I2,0.0,0.0
817,3.0,0.0,4c2me_e,0.0,I2,0.0,0.0
818,3.0,547.2262489999999,gly_e,73.51366033124431,I2,5404.258255297564,0.13433869531219128
819,3.0,134.98753646666665,ala__L_e,14.263443543200212,I2,203.44582171005982,0.1056648926008245
820,3.0,23.683271283333337,ser__L_e,33.49320345025126,I2,1121.7946773599228,1.414213562373095
821,3.0,253.24309130000003,pro__L_e,33.58973830183772,I2,1128.2705191859438,0.1326383204746392
822,3.0,75.00790554,val__L_e,6.187154994268482,I2,38.28088692310142,0.08248670523094415
823,3.0,0.16758383333333335,thr__L_e,0.23699932993447234,I2,0.05616868238938888,1.4142135623730947
824,3.0,4.0720030603333335,cys__L_e,0.2741848383622013,I2,0.07517732558770646,0.06733414349147286
825,3.0,371.19063209999996,leu__L_e,43.58399498141319,I2,1899.5646185398502,0.11741674280635273
826,3.0,219.6340447,ile__L_e,32.13118075216633,I2,1032.412776528384,0.14629417218106866
827,3.0,249.31397843333332,asn__L_e,77.49272156020419,I2,6005.121894807335,0.3108238135990669
828,3.0,0.0,asp__L_e,0.0,I2,0.0,0.0
829,3.0,2.928826099,gln__L_e,0.2547911260507026,I2,0.06491851791418501,0.08699428284174908
830,3.0,7.539568073999999,glu__L_e,0.906207689788528,I2,0.8212123770318609,0.12019358150151349
831,3.0,68.49191043333333,met__L_e,10.140830051510996,I2,102.8364341336285,0.14805879975244057
832,3.0,8.237697474666666,his__L_e,2.093303693008272,I2,4.381920351162069,0.25411271771581734
833,3.0,306.9708321333333,phe__L_e,50.595635874532505,I2,2559.9183695482807,0.16482229116985356
834,3.0,35.977457969999996,tyr__L_e,4.832794499040255,I2,23.35590266995375,0.13432840372074392
835,3.0,16.037220423333334,trp__L_e,3.3844801005338874,I2,11.454705550909873,0.2110390710605712
836,3.0,1.8343333333333334,OD600,0.011897712198383124,I3,0.00014155555555555457,0.006486123313674245
837,3.0,20.972109706666668,ipoh_e,0.4660794496402033,I3,0.2172300533769148,0.02222377510699578
838,3.0,8.79809,glc__D_e,0.0,I3,0.0,0.0
839,3.0,1.0653433333333335,ac_e,0.011389823918256475,I3,0.00012972808888888726,0.010691223722796538
840,3.0,0.0,for_e,0.0,I3,0.0,0.0
841,3.0,54.453923626666665,pyr_e,4.9789434514504265,I3,24.789877892741085,0.091434062411844
842,3.0,256.7743367,lac__D_e,10.172296227591556,I3,103.4756105418734,0.03961570442873451
843,3.0,61.957909126666664,succ_e,4.793990273784579,I3,22.982342745141143,0.07737495246948621
844,3.0,22.15473265,mal__L_e,1.033612161261248,I3,1.0683540999071484,0.04665423761099857
845,3.0,0.0,akg_e,0.0,I3,0.0,0.0
846,3.0,1.0853006253333335,acon__C_e,0.19536414037555125,I3,0.03816714734467809,0.18000923966624283
847,3.0,8.669043963333335,cit_e,1.0657985437037416,I3,1.1359265357610164,0.1229430313436698
848,3.0,0.0,icit_e,0.0,I3,0.0,0.0
849,3.0,7.820886181,mev_R_e,0.09295495200011587,I3,0.008640623101343847,0.01188547561604207
850,3.0,43.06290599,ip_e,1.1134173349014176,I3,1.2396981616589755,0.02585560145801525
851,3.0,0.0,dxyl5p_e,0.0,I3,0.0,0.0
852,3.0,0.0,2me4p_e,0.0,I3,0.0,0.0
853,3.0,0.0,5pmev_e,0.0,I3,0.0,0.0
854,3.0,1.1508787333333335,ex_con.id,0.05336082551133657,I3,0.002847377699251308,0.046365289379173426
855,3.0,0.0,h2mb4p_e,0.0,I3,0.0,0.0
856,3.0,0.0,2mecdp_e,0.0,I3,0.0,0.0
857,3.0,0.0,5dpmev_e,0.0,I3,0.0,0.0
858,3.0,0.0,grdp_e,0.0,I3,0.0,0.0
859,3.0,0.0,frdp_e,0.0,I3,0.0,0.0
860,3.0,0.0,ggdp_e,0.0,I3,0.0,0.0
861,3.0,0.0,4c2me_e,0.0,I3,0.0,0.0
862,3.0,553.4026868666666,gly_e,24.241399519883345,I3,587.6454506826004,0.043804267841807416
863,3.0,148.54801613333333,ala__L_e,4.8440419668066195,I3,23.464742576183742,0.03260926731231952
864,3.0,0.0,ser__L_e,0.0,I3,0.0,0.0
865,3.0,257.9670878,pro__L_e,10.170223690829536,I3,103.43344992151034,0.03942450092204954
866,3.0,79.59403752666667,val__L_e,1.5160028436292992,I3,2.2982646218921214,0.019046688555300232
867,3.0,1.8311404929999997,thr__L_e,0.2779898551429139,I3,0.07727835956237826,0.15181241210360474
868,3.0,3.1565387363333333,cys__L_e,0.42606161269496245,I3,0.18152849781223218,0.13497747003411714
869,3.0,384.8149771666667,leu__L_e,18.99527307702441,I3,360.82039927072844,0.0493620940039384
870,3.0,224.70949913333334,ile__L_e,10.102422602210266,I3,102.05894243364885,0.04495770157102218
871,3.0,417.83844746666665,asn__L_e,9.934066508110284,I3,98.68567738755846,0.02377489809360538
872,3.0,0.0,asp__L_e,0.0,I3,0.0,0.0
873,3.0,5.463171746333333,gln__L_e,0.16472181661372323,I3,0.027133276868525066,0.03015131580373216
874,3.0,6.016167026333334,glu__L_e,0.39177927429072995,I3,0.153490999763771,0.0651210766881762
875,3.0,76.45077784333333,met__L_e,4.282617280768194,I3,18.340810773534358,0.05601796870588214
876,3.0,7.9784370256666675,his__L_e,0.06809024086017555,I3,0.00463628090039672,0.008534283173650296
877,3.0,289.8087866,phe__L_e,15.066154581534974,I3,226.9890138747073,0.051986534840055026
878,3.0,34.53612812,tyr__L_e,2.5000710208525216,I3,6.25035510930657,0.07239002044947596
879,3.0,10.815452973333334,trp__L_e,0.42500583626578153,I3,0.1806299608599763,0.03929616607956035
